SK_ID_CURR,TARGET
341315,0.6099526
320906,0.5134512
212236,0.48403433
235119,0.44544235
292404,0.52988654
229696,0.5123341
258282,0.42793837
215108,0.40913704
274567,0.50675845
432205,0.5171511
353839,0.49561682
327514,0.5460049
285013,0.42627606
442313,0.45794633
404195,0.5209317
438392,0.47133806
309398,0.51301247
219282,0.5127028
260308,0.52716213
135148,0.45263946
445234,0.5745764
168834,0.470101
329599,0.54573613
362760,0.51944
163956,0.5858094
445122,0.63292176
251032,0.56727344
351312,0.46338436
302118,0.5729831
359576,0.38029602
171282,0.4857041
352937,0.4479461
449162,0.49739015
421092,0.5028033
141802,0.57328165
108833,0.54227895
148965,0.49631208
121902,0.5478858
100242,0.45810586
169654,0.48193407
276094,0.4639797
415451,0.5218958
248819,0.4860379
389326,0.4242426
210540,0.5393556
439749,0.48426306
320069,0.4606903
393996,0.4468265
198943,0.58438736
311392,0.52537495
291040,0.49985865
173126,0.38127595
442873,0.5179509
319254,0.48297948
426528,0.45530784
200805,0.46068862
173889,0.49118307
116171,0.42748177
155997,0.50937796
115874,0.51997995
125263,0.5519431
361455,0.47040373
307117,0.5216666
199346,0.5011263
444746,0.5008143
211032,0.4636787
201396,0.5373781
252107,0.48370615
244492,0.5348606
287818,0.5089917
316442,0.49497542
366020,0.54056656
126061,0.49098802
382315,0.45000935
314882,0.5162862
448535,0.55093205
280609,0.46935377
178743,0.4357398
125823,0.47397292
434572,0.52227104
440279,0.5627833
140307,0.4678442
347288,0.45201653
210124,0.43331543
313107,0.47899976
190816,0.5482712
375291,0.48147207
346276,0.44931656
156775,0.6073393
437197,0.5227496
317309,0.50630546
122119,0.501074
261788,0.49321148
420159,0.47002798
193244,0.5174149
124358,0.5248877
446769,0.5503645
356875,0.45036826
361425,0.5179264
356234,0.53996086
393083,0.53979826
121409,0.4988481
319077,0.47344556
316115,0.526
379361,0.54220337
133822,0.5300699
220485,0.57061344
330520,0.43244973
401779,0.42306435
437590,0.5111539
118908,0.4984761
283935,0.44043463
147601,0.4941129
121634,0.57831705
171054,0.549847
207837,0.5857387
112485,0.5009828
277914,0.48479792
440089,0.5016155
403042,0.49602917
157589,0.5326792
252415,0.5559537
300311,0.48235518
258099,0.4852691
268428,0.4355608
236746,0.52448297
222744,0.41736603
108294,0.4932551
286390,0.42173
340617,0.53208166
401079,0.52276605
140473,0.40860292
281105,0.47502828
398022,0.5149241
368368,0.50358015
273618,0.43726754
238835,0.4541003
451405,0.51957005
220268,0.47637805
111236,0.48370373
229372,0.53423345
214909,0.5668008
424465,0.5281157
425753,0.4716451
187107,0.40704933
355551,0.46303803
150875,0.5398765
228360,0.496503
158449,0.5501952
256827,0.47248915
452482,0.5030568
240143,0.4965083
345371,0.5054788
367140,0.5196459
425216,0.5186021
306460,0.47020438
261919,0.5532631
378545,0.5064053
376784,0.5113387
321675,0.5404755
413821,0.44445792
115870,0.3924972
150067,0.5253443
444215,0.49275407
455421,0.5026619
127234,0.5211052
422385,0.46889383
145471,0.54333556
267867,0.50434643
342040,0.54482824
232639,0.5411548
379752,0.51521266
107047,0.5397287
128773,0.5609433
226072,0.52989256
424147,0.56691545
371123,0.55974567
418636,0.4929902
176632,0.42332387
446395,0.53034025
189140,0.5218718
250851,0.52427715
416391,0.52884614
245881,0.52189803
296736,0.46477044
193826,0.5704772
116843,0.52779764
180901,0.56868386
212322,0.5468455
139141,0.5084561
267885,0.5624117
252227,0.47002327
405466,0.45472535
361985,0.50688875
103758,0.5078646
244944,0.4932914
125301,0.5503881
245826,0.45156655
127394,0.5263276
223321,0.46333438
433192,0.502557
436795,0.46162912
311093,0.42298982
343150,0.54964715
147034,0.44080317
187683,0.47264728
306945,0.45978075
248625,0.55124784
179828,0.524803
293811,0.6122496
429605,0.4368596
343104,0.507341
158792,0.56623024
229537,0.51230687
404533,0.47399595
455507,0.5961184
269784,0.5232509
436527,0.42553538
284372,0.47342145
333637,0.54027945
199780,0.54910636
362103,0.5667382
262900,0.39952868
287481,0.55556566
422925,0.51884985
190888,0.52932125
313046,0.46835354
171286,0.5512609
427096,0.5483601
197712,0.54949325
133508,0.52832556
183904,0.4492937
163168,0.60031474
125740,0.49875546
394614,0.4159169
443207,0.516099
277385,0.41376054
432854,0.48389053
175118,0.46071503
177634,0.54435223
359767,0.48685086
198443,0.48462418
365637,0.4084662
141073,0.55003077
352545,0.53472066
162456,0.3989795
207216,0.5466478
288483,0.60276574
134994,0.43563035
179586,0.5157794
249799,0.47567692
118095,0.46428385
415596,0.5004227
390596,0.5108867
112781,0.4857545
123894,0.5107488
128093,0.47061083
355216,0.50812024
305353,0.5234629
455753,0.5108915
328893,0.53202564
173741,0.53598505
169823,0.50298935
374097,0.562115
132210,0.53978044
424435,0.44256777
228112,0.48742452
359167,0.475633
221299,0.48516715
349867,0.5742724
346581,0.45624256
121441,0.5646407
349412,0.5520381
444267,0.5428562
236539,0.55344576
450175,0.545119
336834,0.57277215
341376,0.4944937
447152,0.5170331
120656,0.5639262
326844,0.5713641
319431,0.50812733
445901,0.49570632
452186,0.49693203
366510,0.5119162
318465,0.49991417
123406,0.46869937
290237,0.5134221
120973,0.5260001
280763,0.51222706
416911,0.4990594
365876,0.49826255
381252,0.50428826
145116,0.51597506
187816,0.4887368
337507,0.5817807
222412,0.5041993
324102,0.42744368
201809,0.473122
204825,0.4830692
388563,0.48226887
140171,0.4492675
392850,0.4617756
210311,0.57707053
338217,0.5745597
109751,0.49866912
233440,0.5581168
152733,0.512307
224331,0.48738188
385109,0.44417137
162466,0.47916722
231766,0.5261875
283610,0.4639882
192476,0.5330368
399183,0.5368543
161633,0.50135213
141026,0.566373
399379,0.5265747
117699,0.46754926
385533,0.5900189
209400,0.50958323
256262,0.5388509
288578,0.56303984
380753,0.49864975
381351,0.47990704
421320,0.4422629
100930,0.4760576
229792,0.5233098
301172,0.5039444
180390,0.5888466
355215,0.48855245
342524,0.46121076
446559,0.4397914
263618,0.48338994
343267,0.5622971
104662,0.5127599
172455,0.53602105
170858,0.551579
105930,0.5531001
284546,0.49735638
236789,0.5193324
432973,0.47454372
185541,0.43162572
402132,0.45793745
290616,0.5346461
264713,0.4309124
107945,0.57108766
119720,0.55457973
107118,0.44910666
312523,0.4774859
323945,0.4818106
117061,0.49335477
386447,0.49737415
293564,0.5320519
123269,0.5411285
199101,0.5258628
230146,0.5656116
382780,0.5015525
338144,0.56362104
296473,0.4627499
122773,0.43159607
236786,0.5775246
130899,0.48970297
187811,0.5229626
358190,0.49833047
212163,0.48637834
317415,0.5077313
341725,0.5373998
204250,0.5649038
267875,0.55308914
173758,0.4483468
159830,0.45510098
210119,0.4962669
211626,0.51119936
267566,0.44917464
429899,0.53894454
401555,0.515873
437600,0.5037693
186075,0.5562523
154073,0.57931775
123939,0.48618293
145150,0.5411941
305542,0.47304216
185587,0.43271768
195453,0.46005714
416762,0.4996605
268360,0.48566365
287832,0.50524706
412813,0.44817987
307741,0.48062667
231403,0.48219347
273161,0.4969597
435457,0.55422664
348968,0.45987552
317896,0.48575082
363752,0.4576175
153354,0.5861386
208850,0.4598088
423897,0.56419677
129236,0.5035255
451493,0.47087288
191700,0.5386503
243799,0.55833167
280930,0.4345297
196924,0.59271985
128719,0.4435157
442798,0.40835428
267688,0.5055201
326158,0.40945533
129891,0.5160153
418338,0.47192645
180268,0.47154075
394792,0.42879686
433909,0.4457645
302114,0.5545945
267415,0.46806133
224761,0.5085957
432662,0.5552444
396802,0.54316896
103710,0.49918577
430454,0.4637031
287188,0.45889837
171203,0.48565388
239852,0.46889237
171283,0.46133167
407908,0.4833222
455242,0.52381146
246094,0.51765764
424233,0.460996
171832,0.4864793
120901,0.5909996
122052,0.53746074
148017,0.5110745
179351,0.35380644
148505,0.49908435
179011,0.5691265
215027,0.50353813
318240,0.52892107
376709,0.4637388
408079,0.5527527
248436,0.4444049
210078,0.49218488
441422,0.43535417
298528,0.42188212
152534,0.458111
446793,0.3973281
430687,0.5546793
178056,0.49268693
282689,0.54040515
435643,0.49709392
287461,0.54002804
215090,0.50218064
149145,0.5213779
101396,0.49737516
321349,0.54111934
325183,0.5695388
174489,0.4904599
415289,0.5439511
289830,0.5509009
265219,0.46400398
282762,0.50333387
342035,0.55084395
129718,0.5522522
139577,0.5535958
348219,0.50651217
200856,0.49539244
107288,0.527103
405255,0.46948335
287896,0.4983963
158067,0.48581958
222731,0.47540578
364933,0.50249356
164540,0.4690885
380213,0.5115212
380432,0.55888706
271909,0.42917562
300892,0.52317005
231823,0.5269671
209496,0.47113332
417601,0.51916283
307727,0.447368
215176,0.43252504
151734,0.45986283
257413,0.49049705
224101,0.51466036
325756,0.48805988
453640,0.43472263
440958,0.5866501
233537,0.4783804
432740,0.5334651
213104,0.45807558
309416,0.4318911
351650,0.5285525
296215,0.4532794
141846,0.43645695
264634,0.5562849
273887,0.51429754
437683,0.527228
278991,0.57289165
429486,0.5041673
162119,0.42431134
401612,0.4865511
194508,0.51964587
338461,0.5654811
339201,0.50514
419735,0.4474372
106742,0.45181924
313315,0.5002414
430012,0.4915021
303463,0.40609118
196645,0.43226254
251634,0.5024517
235739,0.41576624
130969,0.54296714
214669,0.47512394
319724,0.56382596
400128,0.4634902
179416,0.46488932
154642,0.50812376
256811,0.5615884
256806,0.537531
372763,0.4325817
289303,0.4871921
453154,0.5990559
292810,0.4675975
184620,0.47337648
243417,0.45430946
131176,0.588769
420677,0.45774892
405891,0.43126646
133739,0.5368523
336662,0.5596181
303677,0.5544478
354194,0.55088
324213,0.5087047
178379,0.39456478
345278,0.5136089
338754,0.49705502
231959,0.4926224
269926,0.49102822
444331,0.49926284
424562,0.42003778
133291,0.44571936
101507,0.4897187
150994,0.50954604
106835,0.48413596
273746,0.595078
143785,0.4467478
256836,0.5545206
134297,0.4661125
404136,0.45577845
141351,0.5490261
226107,0.55281484
121957,0.5301253
336142,0.44026792
367335,0.47579044
138181,0.52727205
157364,0.51760125
452183,0.5281987
212516,0.4508707
203158,0.410166
406759,0.5068246
178177,0.48528898
270542,0.5640698
327748,0.5497481
227683,0.5562485
289664,0.5669631
434426,0.51311916
293054,0.45044765
392066,0.5218208
196257,0.57911587
368329,0.56106275
230131,0.5211311
137643,0.54935837
127574,0.5439336
358176,0.44348624
341868,0.4155165
360233,0.4641782
287436,0.5035301
397751,0.59224033
247735,0.5449578
176811,0.5564697
447514,0.46978697
354489,0.5056259
282867,0.5757344
245371,0.49146485
419105,0.53173894
242855,0.5719827
104423,0.5025274
260576,0.46871662
297581,0.52319205
323875,0.47966287
299569,0.50763714
107482,0.47876564
443584,0.52667
103685,0.4815013
443139,0.5238009
121751,0.48204342
380910,0.4667908
398250,0.56382847
148942,0.3987325
375599,0.45919535
441111,0.4824782
137303,0.4632446
305674,0.49573374
162212,0.4497226
384634,0.593085
409496,0.5484213
443665,0.44787538
311485,0.56658435
161281,0.5700051
290820,0.5435073
306137,0.4528107
448425,0.50502795
153404,0.56229746
406885,0.5220417
345830,0.4354424
313402,0.4640803
221970,0.556188
171904,0.47269222
368302,0.47713426
254273,0.5488212
269398,0.5412507
128600,0.4778469
399406,0.4786427
104414,0.53331125
237337,0.49657467
208095,0.50868714
198119,0.5242563
185532,0.47875193
260490,0.63680923
116423,0.48227233
263135,0.50543195
269356,0.5125886
239528,0.5301434
355931,0.44327706
300940,0.45720136
451495,0.50565284
450156,0.53419274
248885,0.5163087
355814,0.49342036
290055,0.5520697
275777,0.49818674
333879,0.5275907
395867,0.4361431
376678,0.43492487
110191,0.50064677
445733,0.53353006
304996,0.5496948
297710,0.5312254
294034,0.396421
256430,0.5476452
426775,0.4156213
169617,0.45764965
150057,0.50652456
385445,0.49799547
232706,0.4656472
277313,0.52494746
287279,0.47975406
452687,0.48479518
372689,0.51957333
312391,0.49714342
259576,0.54708433
367131,0.49282536
120508,0.40176618
331245,0.5181884
338925,0.4634902
257246,0.57135624
160751,0.53315467
378007,0.4983963
355717,0.463708
243271,0.45349964
267838,0.5721709
442806,0.49664193
380642,0.46338907
242153,0.5752222
235100,0.5692519
353951,0.4763941
436292,0.48580676
374462,0.44696772
144542,0.5328056
402099,0.5386076
254989,0.48374677
423455,0.4808281
349985,0.5155609
358093,0.50803167
411311,0.44590718
224209,0.5354573
378443,0.4435315
238997,0.47861874
139697,0.51032335
352493,0.60551
212394,0.50769025
423306,0.5066964
209014,0.5106889
390004,0.49983382
151996,0.55815995
319005,0.45753297
330852,0.47193846
121823,0.5194855
455207,0.46782035
351983,0.5089575
141313,0.46295848
269446,0.41479716
146899,0.5350595
218364,0.49525398
211841,0.48273936
310165,0.47726205
130020,0.4762675
322284,0.47564283
155914,0.45868522
241637,0.53666234
372818,0.48956442
237477,0.44818085
337598,0.5618119
318773,0.46692383
278475,0.48143417
402569,0.5228198
442113,0.48028126
373282,0.41577467
104038,0.46329805
312606,0.47452867
445304,0.5153453
406432,0.41520154
272664,0.45064864
392865,0.5155097
408994,0.4445158
407185,0.43505406
191058,0.5398822
116166,0.5365438
177614,0.49327773
147266,0.45420453
231806,0.47758606
197549,0.4849439
340053,0.511231
292201,0.43798277
417347,0.49181804
247667,0.5139456
216400,0.50149375
425846,0.49794886
218072,0.49435428
320652,0.48023072
144408,0.5242084
332217,0.53215355
276601,0.53619426
320246,0.5291946
176451,0.5409251
345589,0.47225899
314881,0.48467967
391187,0.4581212
389721,0.4646203
403146,0.52724606
350348,0.5641576
368932,0.5276901
431925,0.44112605
191269,0.45986262
136839,0.4960947
179484,0.42358783
324331,0.51066035
366290,0.46698076
296220,0.4630684
291984,0.536199
366903,0.4850885
120141,0.42956045
300543,0.5229045
104117,0.44059038
242380,0.48981112
331283,0.4347827
451552,0.40750563
288100,0.5059596
141428,0.54394513
340280,0.5781751
387523,0.45953685
129679,0.45561153
266426,0.5243204
173962,0.4856251
456087,0.49259198
345637,0.46210608
445952,0.5121991
317214,0.52160734
190212,0.56553626
105459,0.45941705
105504,0.4195838
352755,0.49164206
361192,0.51761883
215359,0.45967737
229070,0.47448564
366357,0.46182328
251365,0.41259697
343161,0.4844621
283594,0.5157123
370249,0.49322495
207967,0.45808405
132433,0.42377242
390503,0.57568353
273189,0.47824267
236265,0.5418267
101648,0.5061433
299509,0.46012694
445624,0.50056267
184147,0.56448054
119796,0.521155
285063,0.4567166
168527,0.46691105
349232,0.42873192
115064,0.4747588
300408,0.45805576
224389,0.53654015
299207,0.49252668
321812,0.49850342
432208,0.5456366
291420,0.5054226
278567,0.47226155
444747,0.53942716
394273,0.5027022
156334,0.532419
118178,0.47948763
213367,0.42842317
240194,0.5057669
252100,0.48285004
322577,0.528382
235287,0.42262885
238407,0.42349526
116075,0.5044662
420756,0.39408165
201511,0.64498097
376731,0.49003792
124242,0.47442144
177916,0.55615723
165559,0.5571951
236495,0.55772376
328691,0.47351852
112406,0.49493915
138727,0.42740327
256514,0.50117767
245325,0.5343595
134113,0.41865897
429280,0.40998796
345424,0.49711543
118602,0.56827915
360625,0.5640062
445264,0.5884861
286780,0.4919369
143490,0.4636663
134922,0.5136547
116451,0.5410318
389889,0.46143252
340350,0.54603493
231590,0.5646479
394955,0.4309072
251914,0.45561153
437122,0.49390042
366131,0.46934226
250255,0.49331665
411721,0.5306256
206090,0.5312549
280467,0.46756074
192214,0.5395883
445701,0.46650434
382052,0.48640224
268734,0.54949677
176552,0.50953525
144392,0.50911236
186041,0.54845023
343629,0.46084705
368789,0.45424354
212849,0.54066515
328649,0.5091863
353870,0.42503452
179584,0.56632906
276970,0.4329055
439572,0.49060676
390817,0.523769
436184,0.47791088
248221,0.51156205
291662,0.5989963
163755,0.44476974
277050,0.4037042
383263,0.48252708
174752,0.518573
255195,0.50845957
334569,0.47320953
158022,0.59479165
393415,0.56715304
401515,0.5051989
114932,0.4598209
158630,0.5316058
282013,0.49653175
361052,0.51932895
202442,0.4150051
298987,0.48962513
120841,0.58055115
279663,0.51841486
241253,0.5197277
364845,0.49740997
437408,0.5286039
128444,0.4706362
127644,0.47632656
367934,0.5905732
138292,0.49010903
318443,0.43679455
152514,0.5036641
224501,0.4968682
353677,0.38738632
110328,0.5687546
138170,0.5580541
350834,0.53167903
133118,0.48604056
447829,0.47066808
408090,0.5558363
301022,0.47568208
180057,0.46881682
304139,0.53655463
389334,0.4384634
274765,0.4516426
360441,0.50724447
333301,0.4068359
395864,0.5217306
237336,0.56055325
314280,0.594485
210668,0.5638903
126669,0.47159228
153077,0.45960367
397597,0.55042803
339421,0.43329695
212719,0.4650639
335346,0.4812854
159101,0.6158007
276531,0.48509908
129210,0.46728954
248233,0.4768646
383274,0.5063175
126527,0.532327
390914,0.53417623
152853,0.47663602
352002,0.5860814
441439,0.44969612
233717,0.46976307
156638,0.5083362
315846,0.53321487
437398,0.49940246
451082,0.42123002
400523,0.48706073
274104,0.538079
281208,0.476583
415223,0.47997254
316901,0.46715954
420452,0.48145482
121043,0.5010926
358574,0.46217707
176536,0.521705
339388,0.49190873
315355,0.4816912
310600,0.5403535
110727,0.5021711
265252,0.4591496
345937,0.49155453
295023,0.45419183
330339,0.57751113
194796,0.4724864
415330,0.5776866
207328,0.44988734
438548,0.52568275
310393,0.42921364
175550,0.50978875
111805,0.4330713
398467,0.49091187
105315,0.48529014
438800,0.5046301
366139,0.48248002
284350,0.5408786
345312,0.5119509
101541,0.44620055
308714,0.56662893
447219,0.4582155
411528,0.45634526
142913,0.50295544
106382,0.46323854
329773,0.5327492
380695,0.5053278
289729,0.49213868
377601,0.47784826
242726,0.54570097
349521,0.47667366
330864,0.4988315
270258,0.4688522
282130,0.49810073
227041,0.5023253
296587,0.6018072
267406,0.4851987
188730,0.47630742
246461,0.49050853
330225,0.47291276
382305,0.46221372
299520,0.48029888
282328,0.46010667
165310,0.47821096
322484,0.45863077
426244,0.47802946
167076,0.48040625
157373,0.48136008
196321,0.40035203
372139,0.4707841
407150,0.53650886
111691,0.50990576
402538,0.47973028
133643,0.55273795
376183,0.48281315
295571,0.48623288
446422,0.53054833
126005,0.5747191
365343,0.5373511
331149,0.5399615
335288,0.5279205
105020,0.5308068
331155,0.4314183
398445,0.42958212
418262,0.4833552
227216,0.57803804
346507,0.49217004
220042,0.49231902
166415,0.4774539
173232,0.44905078
261875,0.48030925
156819,0.40615994
407537,0.4487259
287772,0.48202822
253812,0.47863933
404953,0.4532215
388036,0.4448658
168643,0.5064704
151295,0.5293916
287516,0.5517709
300301,0.5373751
385825,0.55206084
342798,0.49921083
363915,0.45134577
337857,0.67310774
410472,0.5179121
375740,0.5161519
455444,0.4945151
330262,0.49763912
371468,0.4704964
189088,0.47501552
226109,0.41359058
409265,0.4597727
372076,0.51234317
287958,0.46207148
383345,0.43378899
161008,0.4598099
344178,0.44543475
200711,0.44949302
312275,0.4845607
228789,0.488007
107072,0.44561487
106220,0.48554447
392448,0.48397315
268123,0.48067194
211917,0.49096206
110092,0.48767632
239529,0.48110554
176018,0.48279026
358887,0.61489147
424200,0.4450045
223165,0.48234808
293056,0.5481937
198898,0.46275914
406665,0.4724442
185655,0.47022316
168670,0.5244371
432906,0.53612715
334057,0.4283911
141983,0.55526376
240014,0.52646875
414718,0.4746016
256989,0.52153176
337166,0.44554222
375870,0.5290214
146353,0.5284271
371905,0.49191576
317624,0.46400678
322257,0.5428812
380916,0.45261475
377160,0.4633433
316881,0.5374027
271947,0.42479867
275991,0.48853073
352349,0.58129656
263500,0.51656413
422241,0.50179327
181684,0.56296045
153605,0.6181276
190337,0.50286525
264412,0.496981
220195,0.5268295
448358,0.48680127
263840,0.47823483
283708,0.46021846
243088,0.54528964
421944,0.5768488
441943,0.52387255
148138,0.55064344
391101,0.4674139
126308,0.55956334
429942,0.4896856
229226,0.4447684
238280,0.52129555
318194,0.528732
143051,0.4217876
288014,0.46660262
386752,0.44521627
286523,0.5312895
367416,0.46310169
188289,0.47822884
254091,0.49204686
315182,0.5639205
210629,0.49400058
270177,0.56777686
209617,0.47458023
235385,0.4788455
173338,0.49280033
234067,0.48531795
351456,0.49181008
314421,0.5287296
442923,0.44531903
408497,0.5082587
256730,0.51196223
371411,0.47669664
241019,0.49657118
102603,0.5817155
347872,0.46655104
205423,0.4536258
323648,0.50054127
364386,0.49416488
154572,0.4884141
416554,0.5568685
181405,0.57292616
118779,0.43905535
204591,0.511506
249982,0.44814616
199235,0.47478157
369099,0.5055005
113412,0.49574685
299111,0.48549765
423773,0.3911751
454931,0.49536133
272400,0.51265025
111743,0.4604774
428037,0.5734647
419246,0.49652633
261945,0.46970236
101439,0.4427148
165356,0.5094492
106699,0.6373063
281305,0.5426463
427689,0.48691434
133072,0.5614838
365580,0.5237485
199485,0.47859505
155288,0.55834436
302170,0.4456666
321711,0.5507395
115215,0.44996
291243,0.47123697
323531,0.58195484
187351,0.53474265
128956,0.43402016
134160,0.56946313
382844,0.44137263
150957,0.5509758
256142,0.4187854
376069,0.45050138
453521,0.5497242
321826,0.5406508
329778,0.48679918
169139,0.475768
121393,0.5174455
396413,0.4749063
233524,0.5039625
157034,0.5415956
330051,0.52189845
253207,0.5166041
109932,0.4669635
405830,0.51701486
293800,0.55624646
390236,0.48804253
425545,0.51996636
275606,0.4884991
131053,0.48203665
128853,0.5433369
436524,0.52034414
389308,0.46252456
430239,0.50304496
432756,0.47240797
337795,0.52844876
320725,0.53417456
215156,0.41298077
416493,0.5736269
298343,0.47100297
148259,0.53897613
103801,0.49352893
450502,0.51552767
280759,0.5461861
456208,0.5359799
316609,0.47649503
283039,0.5295838
216243,0.56297696
154559,0.53614694
360869,0.4349673
341708,0.5507347
154433,0.44491324
276721,0.5094593
237680,0.45178458
406760,0.46966806
242291,0.4724191
367774,0.43439108
431935,0.505495
254975,0.43702146
124865,0.490104
180075,0.5052753
395793,0.46760958
306410,0.47565424
413358,0.53184354
184307,0.555881
439456,0.5020534
387487,0.54784334
230253,0.4628143
152997,0.49731204
396308,0.54752797
132207,0.4962465
359077,0.5433688
422601,0.43012446
154574,0.43429017
232408,0.5016703
230452,0.46136948
374268,0.4699397
372214,0.50545466
274969,0.48285928
169340,0.570747
301450,0.46727428
326545,0.6310242
190765,0.44784027
144298,0.500966
401504,0.49357104
291527,0.4778212
299427,0.46466693
352800,0.5421075
211957,0.55129254
360896,0.5579609
437170,0.5625076
429454,0.5519685
291770,0.4944188
228966,0.46402916
183853,0.48342127
271287,0.5146954
374601,0.48487663
104316,0.4955619
239317,0.5484686
312087,0.5267713
274722,0.5463124
400383,0.48730206
198074,0.49242607
204394,0.48191038
160416,0.4559959
410145,0.544344
168207,0.43304038
219490,0.49707618
283905,0.54164654
162879,0.44171995
194628,0.48504153
120757,0.45283726
301662,0.39829785
376287,0.43665385
344309,0.5973551
329057,0.51939285
316004,0.5058908
103929,0.50863606
306996,0.49258393
164893,0.48601875
446114,0.5022032
441470,0.470148
117180,0.46695587
227394,0.48769763
319380,0.4761845
352072,0.51742315
213136,0.47871947
339779,0.50669974
245875,0.4790465
203310,0.49885026
170667,0.52419305
237678,0.47610974
388178,0.5435503
344867,0.43718556
343148,0.42336464
355322,0.562627
257924,0.49813682
326673,0.5476704
214519,0.5006302
270263,0.5743207
380809,0.5404505
333245,0.5213924
418105,0.42771757
419263,0.46240044
139525,0.460265
278269,0.50280243
315175,0.42504722
260977,0.5168985
188139,0.5440938
293550,0.53496647
311956,0.51881266
341432,0.54067624
111850,0.48117927
221068,0.55137736
262208,0.5226165
328153,0.567411
272342,0.512668
221137,0.5493551
399440,0.5899328
262244,0.5089825
178414,0.51713765
356103,0.55941457
275155,0.47056094
118069,0.53500074
295744,0.5366739
389882,0.4832388
354921,0.48912066
274240,0.47962585
241383,0.48620853
105896,0.5156441
399447,0.53563493
173733,0.5150464
429594,0.49185807
400370,0.5119731
359179,0.51541835
346236,0.54933727
139299,0.5180765
268026,0.4425178
199427,0.5145857
319418,0.44851682
306122,0.47382867
405430,0.43394527
245248,0.41152796
356729,0.45040813
302695,0.5554644
451152,0.5414943
127236,0.57821125
166887,0.4728795
203894,0.5125791
122406,0.51229733
240334,0.5193196
232709,0.49122006
239386,0.5687264
296182,0.5268541
198947,0.48604545
315486,0.4204162
104434,0.46496534
323492,0.46286356
241000,0.51972735
265192,0.5040917
386093,0.44906232
164337,0.4960142
404178,0.48427266
273825,0.4778922
419529,0.5453828
322534,0.54660666
211427,0.4991782
412423,0.46538457
176543,0.53294516
348741,0.38959903
371370,0.53624755
357876,0.54599446
275382,0.48376673
423868,0.4680283
148418,0.5298772
182956,0.46773875
350624,0.5003098
158239,0.52902085
138045,0.47629967
393636,0.49255514
372137,0.44792277
197380,0.45125347
206832,0.5336723
108257,0.54828334
353664,0.40240172
405095,0.50357807
213079,0.43898112
404787,0.48882088
316913,0.5454817
298779,0.53799456
163811,0.6119091
322455,0.5511655
209807,0.5628648
455431,0.5260501
149324,0.48625407
205356,0.49934906
394715,0.54371965
389883,0.478968
218915,0.5447277
424068,0.5124297
142903,0.53328586
336223,0.4893501
226581,0.56636876
230664,0.569275
247744,0.51058286
367840,0.49176812
249750,0.4865931
107182,0.54559594
429428,0.53748417
356937,0.44923657
292821,0.49145326
150227,0.4671076
